timestamp[ns],stream_id,mask
57023608204097,214-1,True
57023608294898,1201-1,True
57023608294898,1201-2,True
57023641531901,214-1,True
57023641623365,1201-1,True
57023641623365,1201-2,True
57023674859627,214-1,True
57023674951752,1201-1,True
57023674951752,1201-2,True
57023708187117,214-1,True
57023708279917,1201-1,True
57023708279917,1201-2,True
57023741548153,214-1,True
57023741640117,1201-1,True
57023741640117,1201-2,True
57023774875629,214-1,True
57023774968254,1201-1,True
57023774968254,1201-2,True
57023808203092,214-1,True
57023808296392,1201-1,True
57023808296392,1201-2,True
57023841530559,214-1,True
57023841624522,1201-1,True
57023841624522,1201-2,True
57023874861714,214-1,True
57023874952640,1201-1,True
57023874952640,1201-2,True
57023908189179,214-1,True
57023908280767,1201-1,True
57023908280767,1201-2,True
57023941550108,214-1,True
57023941640859,1201-1,True
57023941640859,1201-2,True
57023974877587,214-1,True
57023974969013,1201-1,True
57023974969013,1201-2,True
57024008205078,214-1,True
57024008297167,1201-1,True
57024008297167,1201-2,True
57024041532473,214-1,True
57024041625222,1201-1,True
57024041625222,1201-2,True
57024074859712,214-1,True
57024074953176,1201-1,True
57024074953176,1201-2,True
57024108187480,214-1,True
57024108281605,1201-1,True
57024108281605,1201-2,True
57024141548451,214-1,True
57024141641701,1201-1,True
57024141641701,1201-2,True
57024174875913,214-1,True
57024174969876,1201-1,True
57024174969876,1201-2,True
57024208207176,214-1,True
57024208298051,1201-1,True
57024208298051,1201-2,True
57024241534661,214-1,True
57024241626250,1201-1,True
57024241626250,1201-2,True
57024274869653,214-1,True
57024274954453,1201-1,True
57024274954453,1201-2,True
57024308189551,214-1,True
57024308282476,1201-1,True
57024308282476,1201-2,True
57024341550502,214-1,True
57024341642590,1201-1,True
57024341642590,1201-2,True
57024374877970,214-1,True
57024374970720,1201-1,True
57024374970720,1201-2,True
57024408205425,214-1,True
57024408298850,1201-1,True
57024408298850,1201-2,True
57024441532892,214-1,True
57024441626981,1201-1,True
57024441626981,1201-2,True
57024474864061,214-1,True
57024474955111,1201-1,True
57024474955111,1201-2,True
57024508191528,214-1,True
57024508283241,1201-1,True
57024508283241,1201-2,True
57024541552496,214-1,True
57024541643371,1201-1,True
57024541643371,1201-2,True
57024574883663,214-1,True
57024574971502,1201-1,True
57024574971502,1201-2,True
57024608207450,214-1,True
57024608299664,1201-1,True
57024608299664,1201-2,True
57024641535064,214-1,True
57024641627940,1201-1,True
57024641627940,1201-2,True
57024674862661,214-1,True
57024674956211,1201-1,True
57024674956211,1201-2,True
57024708193780,214-1,True
57024708284280,1201-1,True
57024708284280,1201-2,True
57024741554672,214-1,True
57024741612347,1201-1,True
57024741612347,1201-2,True
57024774878205,214-1,True
57024774972291,1201-1,True
57024774972291,1201-2,True
57024808208771,214-1,True
57024808299772,1201-1,True
57024808299772,1201-2,True
57024841536587,214-1,True
57024841628264,1201-1,True
57024841628264,1201-2,True
57024874864379,214-1,True
57024874956755,1201-1,True
57024874956755,1201-2,True
57024908192095,214-1,True
57024908285145,1201-1,True
57024908285145,1201-2,True
57024941519539,214-1,True
57024941613253,1201-1,True
57024941613253,1201-2,True
57024974880546,214-1,True
57024974973422,1201-1,True
57024974973422,1201-2,True
57025008207996,214-1,True
57025008301547,1201-1,True
57025008301547,1201-2,True
57025041539171,214-1,True
57025041629672,1201-1,True
57025041629672,1201-2,True
57025074866645,214-1,True
57025074957821,1201-1,True
57025074957821,1201-2,True
57025108194145,214-1,True
57025108285983,1201-1,True
57025108285983,1201-2,True
57025141521506,214-1,True
57025141614007,1201-1,True
57025141614007,1201-2,True
57025174882487,214-1,True
57025174974162,1201-1,True
57025174974162,1201-2,True
57025208210012,214-1,True
57025208302351,1201-1,True
57025208302351,1201-2,True
57025241537539,214-1,True
57025241630539,1201-1,True
57025241630539,1201-2,True
57025274865052,214-1,True
57025274958728,1201-1,True
57025274958728,1201-2,True
57025308196290,214-1,True
57025308286916,1201-1,True
57025308286916,1201-2,True
57025341523793,214-1,True
57025341615094,1201-1,True
57025341615094,1201-2,True
57025374882853,214-1,True
57025374975228,1201-1,True
57025374975228,1201-2,True
57025408208903,214-1,True
57025408303328,1201-1,True
57025408303328,1201-2,True
57025441542803,214-1,True
57025441631428,1201-1,True
57025441631428,1201-2,True
57025474870228,214-1,True
57025474959528,1201-1,True
57025474959528,1201-2,True
57025508196703,214-1,True
57025508287628,1201-1,True
57025508287628,1201-2,True
57025541520603,214-1,True
57025541615728,1201-1,True
57025541615728,1201-2,True
57025574877855,214-1,True
57025574975856,1201-1,True
57025574975856,1201-2,True
57025608208141,214-1,True
57025608304067,1201-1,True
57025608304067,1201-2,True
57025641539402,214-1,True
57025641632278,1201-1,True
57025641632278,1201-2,True
57025674866938,214-1,True
57025674960488,1201-1,True
57025674960488,1201-2,True
57025708194486,214-1,True
57025708288699,1201-1,True
57025708288699,1201-2,True
57025741521984,214-1,True
57025741616859,1201-1,True
57025741616859,1201-2,True
57025774882847,214-1,True
57025774976898,1201-1,True
57025774976898,1201-2,True
57025808210313,214-1,True
57025808305026,1201-1,True
57025808305026,1201-2,True
57025841537779,214-1,True
57025841633154,1201-1,True
57025841633154,1201-2,True
57025874865232,214-1,True
57025874961283,1201-1,True
57025874961283,1201-2,True
57025908226198,214-1,True
57025908321411,1201-1,True
57025908321411,1201-2,True
57025941553712,214-1,True
57025941649588,1201-1,True
57025941649588,1201-2,True
57025974884993,214-1,True
57025974977831,1201-1,True
57025974977831,1201-2,True
57026008212102,214-1,True
57026008305600,1201-1,True
57026008305600,1201-2,True
57026041538760,214-1,True
57026041632935,1201-1,True
57026041632935,1201-2,True
57026074866308,214-1,True
57026074961147,1201-1,True
57026074961147,1201-2,True
57026108193807,214-1,True
57026108289358,1201-1,True
57026108289358,1201-2,True
57026141588394,214-1,True
57026141665570,1201-1,True
57026141665570,1201-2,True
57026174923406,214-1,True
57026174993781,1201-1,True
57026174993781,1201-2,True
57026208262117,214-1,True
57026208321993,1201-1,True
57026208321993,1201-2,True
57026241571029,214-1,True
57026241650204,1201-1,True
57026241650204,1201-2,True
57026274898540,214-1,True
57026274978416,1201-1,True
57026274978416,1201-2,True
57026308229827,214-1,True
57026308306627,1201-1,True
57026308306627,1201-2,True
57026341557338,214-1,True
57026341634839,1201-1,True
57026341634839,1201-2,True
57026374884875,214-1,True
57026374963050,1201-1,True
57026374963050,1201-2,True
57026408212423,214-1,True
57026408291262,1201-1,True
57026408291262,1201-2,True
57026441539973,214-1,True
57026441619473,1201-1,True
57026441619473,1201-2,True
57026474867509,214-1,True
57026474947685,1201-1,True
57026474947685,1201-2,True
57026508198771,214-1,True
57026508275896,1201-1,True
57026508275896,1201-2,True
57026541526307,214-1,True
57026541636108,1201-1,True
57026541636108,1201-2,True
57026574887356,214-1,True
57026574964319,1201-1,True
57026574964319,1201-2,True
57026608214905,214-1,True
57026608292531,1201-1,True
57026608292531,1201-2,True
57026641542442,214-1,True
57026641620742,1201-1,True
57026641620742,1201-2,True
57026674869990,214-1,True
57026674980954,1201-1,True
57026674980954,1201-2,True
57026708197520,214-1,True
57026708309146,1201-1,True
57026708309146,1201-2,True
57026741524941,214-1,True
57026741637279,1201-1,True
57026741637279,1201-2,True
57026774856162,214-1,True
57026774965412,1201-1,True
57026774965412,1201-2,True
57026808213346,214-1,True
57026808293521,1201-1,True
57026808293521,1201-2,True
57026841544509,214-1,True
57026841621597,1201-1,True
57026841621597,1201-2,True
57026874872018,214-1,True
57026874949768,1201-1,True
57026874949768,1201-2,True
57026908199410,214-1,True
57026908309874,1201-1,True
57026908309874,1201-2,True
57026941526965,214-1,True
57026941638091,1201-1,True
57026941638091,1201-2,True
57026974854396,214-1,True
57026974966196,1201-1,True
57026974966196,1201-2,True
57027008215294,214-1,True
57027008294257,1201-1,True
57027008294257,1201-2,True
57027041542813,214-1,True
57027041622438,1201-1,True
57027041622438,1201-2,True
57027074903818,214-1,True
57027074998619,1201-1,True
57027074998619,1201-2,True
57027108231336,214-1,True
57027108326799,1201-1,True
57027108326799,1201-2,True
57027141558854,214-1,True
57027141654980,1201-1,True
57027141654980,1201-2,True
57027174886167,214-1,True
57027174983168,1201-1,True
57027174983168,1201-2,True
57027208213682,214-1,True
57027208311358,1201-1,True
57027208311358,1201-2,True
57027241541149,214-1,True
57027241639488,1201-1,True
57027241639488,1201-2,True
57027274868558,214-1,True
57027274967609,1201-1,True
57027274967609,1201-2,True
57027308194641,214-1,True
57027308295730,1201-1,True
57027308295730,1201-2,True
57027341522106,214-1,True
57027341623857,1201-1,True
57027341623857,1201-2,True
57027374858192,214-1,True
57027374951992,1201-1,True
57027374951992,1201-2,True
57027408180512,214-1,True
57027408280101,1201-1,True
57027408280101,1201-2,True
57027441507959,214-1,True
57027441608209,1201-1,True
57027441608209,1201-2,True
57027474835392,214-1,True
57027474936318,1201-1,True
57027474936318,1201-2,True
57027508170051,214-1,True
57027508264426,1201-1,True
57027508264426,1201-2,True
57027541545909,214-1,True
57027541640534,1201-1,True
57027541640534,1201-2,True
57027574877054,214-1,True
57027574968643,1201-1,True
57027574968643,1201-2,True
57027608204501,214-1,True
57027608296751,1201-1,True
57027608296751,1201-2,True
57027641532039,214-1,True
57027641624965,1201-1,True
57027641624965,1201-2,True
57027674859823,214-1,True
57027674953411,1201-1,True
57027674953411,1201-2,True
57027708187145,214-1,True
57027708281393,1201-1,True
57027708281393,1201-2,True
57027741547583,214-1,True
57027741641009,1201-1,True
57027741641009,1201-2,True
57027774875274,214-1,True
57027774969363,1201-1,True
57027774969363,1201-2,True
57027808209003,214-1,True
57027808297717,1201-1,True
57027808297717,1201-2,True
57027841555302,214-1,True
57027841626053,1201-1,True
57027841626053,1201-2,True
57027874867924,214-1,True
57027874954262,1201-1,True
57027874954262,1201-2,True
57027908195273,214-1,True
57027908282273,1201-1,True
57027908282273,1201-2,True
57027941556228,214-1,True
57027941642404,1201-1,True
57027941642404,1201-2,True
57027974883798,214-1,True
57027974970637,1201-1,True
57027974970637,1201-2,True
57028008211370,214-1,True
57028008298870,1201-1,True
57028008298870,1201-2,True
57028041538863,214-1,True
57028041627038,1201-1,True
57028041627038,1201-2,True
57028074869939,214-1,True
57028074955064,1201-1,True
57028074955064,1201-2,True
57028108187012,214-1,True
57028108283009,1201-1,True
57028108283009,1201-2,True
57028141544272,214-1,True
57028141642195,1201-1,True
57028141642195,1201-2,True
57028174873295,214-1,True
57028174969797,1201-1,True
57028174969797,1201-2,True
57028208201449,214-1,True
57028208298626,1201-1,True
57028208298626,1201-2,True
57028241604617,214-1,True
57028241627456,1201-1,True
57028241627456,1201-2,True
57028274860227,214-1,True
57028274956065,1201-1,True
57028274956065,1201-2,True
57028308188701,214-1,True
57028308284039,1201-1,True
57028308284039,1201-2,True
57028341552758,214-1,True
57028341612184,1201-1,True
57028341612184,1201-2,True
57028374875311,214-1,True
57028374972525,1201-1,True
57028374972525,1201-2,True
57028408211412,214-1,True
57028408300662,1201-1,True
57028408300662,1201-2,True
57028441536124,214-1,True
57028441628800,1201-1,True
57028441628800,1201-2,True
57028474863599,214-1,True
57028474956937,1201-1,True
57028474956937,1201-2,True
57028508186899,214-1,True
57028508285075,1201-1,True
57028508285075,1201-2,True
57028541547662,214-1,True
57028541613212,1201-1,True
57028541613212,1201-2,True
57028574882614,214-1,True
57028574973364,1201-1,True
57028574973364,1201-2,True
57028608213635,214-1,True
57028608301560,1201-1,True
57028608301560,1201-2,True
57028641531168,214-1,True
57028641629756,1201-1,True
57028641629756,1201-2,True
57028674862146,214-1,True
57028674957896,1201-1,True
57028674957896,1201-2,True
57028708189460,214-1,True
57028708285923,1201-1,True
57028708285923,1201-2,True
57028741525806,214-1,True
57028741614107,1201-1,True
57028741614107,1201-2,True
57028774880282,214-1,True
57028774974246,1201-1,True
57028774974246,1201-2,True
57028808209866,214-1,True
57028808302367,1201-1,True
57028808302367,1201-2,True
57028841536899,214-1,True
57028841630488,1201-1,True
57028841630488,1201-2,True
57028874867883,214-1,True
57028874958633,1201-1,True
57028874958633,1201-2,True
57028908194017,214-1,True
57028908286817,1201-1,True
57028908286817,1201-2,True
57028941518684,214-1,True
57028941614935,1201-1,True
57028941614935,1201-2,True
57028974883290,214-1,True
57028974975166,1201-1,True
57028974975166,1201-2,True
57029008209602,214-1,True
57029008303316,1201-1,True
57029008303316,1201-2,True
57029041535665,214-1,True
57029041631466,1201-1,True
57029041631466,1201-2,True
57029074863121,214-1,True
57029074959584,1201-1,True
57029074959584,1201-2,True
57029108190486,214-1,True
57029108287611,1201-1,True
57029108287611,1201-2,True
57029141517807,214-1,True
57029141615607,1201-1,True
57029141615607,1201-2,True
57029174878600,214-1,True
57029174975564,1201-1,True
57029174975564,1201-2,True
57029208206234,214-1,True
57029208303860,1201-1,True
57029208303860,1201-2,True
57029241545030,214-1,True
57029241632156,1201-1,True
57029241632156,1201-2,True
57029274865155,214-1,True
57029274960406,1201-1,True
57029274960406,1201-2,True
57029308192660,214-1,True
57029308288586,1201-1,True
57029308288586,1201-2,True
57029341520296,214-1,True
57029341616884,1201-1,True
57029341616884,1201-2,True
57029374881145,214-1,True
57029374976895,1201-1,True
57029374976895,1201-2,True
57029408208489,214-1,True
57029408304914,1201-1,True
57029408304914,1201-2,True
57029441543058,214-1,True
57029441632933,1201-1,True
57029441632933,1201-2,True
57029474867864,214-1,True
57029474960952,1201-1,True
57029474960952,1201-2,True
57029508195007,214-1,True
57029508288971,1201-1,True
57029508288971,1201-2,True
57029541594276,214-1,True
57029541680989,1201-1,True
57029541680989,1201-2,True
57029574941629,214-1,True
57029575009218,1201-1,True
57029575009218,1201-2,True
57029608259600,214-1,True
57029608337901,1201-1,True
57029608337901,1201-2,True
57029641572216,214-1,True
57029641666054,1201-1,True
57029641666054,1201-2,True
57029674903407,214-1,True
57029674994207,1201-1,True
57029674994207,1201-2,True
57029708230897,214-1,True
57029708322360,1201-1,True
57029708322360,1201-2,True
57029741558388,214-1,True
57029741650514,1201-1,True
57029741650514,1201-2,True
57029774891580,214-1,True
57029774978668,1201-1,True
57029774978668,1201-2,True
57029808208110,214-1,True
57029808306824,1201-1,True
57029808306824,1201-2,True
57029841538131,214-1,True
57029841634970,1201-1,True
57029841634970,1201-2,True
57029874871565,214-1,True
57029874963115,1201-1,True
57029874963115,1201-2,True
57029908200423,214-1,True
57029908291261,1201-1,True
57029908291261,1201-2,True
57029941579282,214-1,True
57029941667407,1201-1,True
57029941667407,1201-2,True
57029974897377,214-1,True
57029974995553,1201-1,True
57029974995553,1201-2,True
57030008227648,214-1,True
57030008323699,1201-1,True
57030008323699,1201-2,True
57030041551594,214-1,True
57030041651844,1201-1,True
57030041651844,1201-2,True
57030074889277,214-1,True
57030074979990,1201-1,True
57030074979990,1201-2,True
57030108215384,214-1,True
57030108308135,1201-1,True
57030108308135,1201-2,True
57030141542851,214-1,True
57030141636276,1201-1,True
57030141636276,1201-2,True
57030174873618,214-1,True
57030174964418,1201-1,True
57030174964418,1201-2,True
57030208265141,214-1,True
57030208292566,1201-1,True
57030208292566,1201-2,True
57030241527932,214-1,True
57030241620732,1201-1,True
57030241620732,1201-2,True
57030274888723,214-1,True
57030274980899,1201-1,True
57030274980899,1201-2,True
57030308260890,214-1,True
57030308341065,1201-1,True
57030308341065,1201-2,True
57030341597018,214-1,True
57030341669232,1201-1,True
57030341669232,1201-2,True
57030374903097,214-1,True
57030374997398,1201-1,True
57030374997398,1201-2,True
57030408233726,214-1,True
57030408325564,1201-1,True
57030408325564,1201-2,True
57030441561392,214-1,True
57030441653731,1201-1,True
57030441653731,1201-2,True
57030474890808,214-1,True
57030474981897,1201-1,True
57030474981897,1201-2,True
57030508213225,214-1,True
57030508310063,1201-1,True
57030508310063,1201-2,True
57030541543054,214-1,True
57030541638230,1201-1,True
57030541638230,1201-2,True
57030574921096,214-1,True
57030574966396,1201-1,True
57030574966396,1201-2,True
57030608232512,214-1,True
57030608326562,1201-1,True
57030608326562,1201-2,True
57030641560015,214-1,True
57030641654729,1201-1,True
57030641654729,1201-2,True
57030674891202,214-1,True
57030674982877,1201-1,True
57030674982877,1201-2,True
57030708218650,214-1,True
57030708310989,1201-1,True
57030708310989,1201-2,True
57030741545909,214-1,True
57030741638907,1201-1,True
57030741638907,1201-2,True
57030774872712,214-1,True
57030774966388,1201-1,True
57030774966388,1201-2,True
57030808200353,214-1,True
57030808294729,1201-1,True
57030808294729,1201-2,True
57030841531769,214-1,True
57030841623070,1201-1,True
57030841623070,1201-2,True
57030874859447,214-1,True
57030874951411,1201-1,True
57030874951411,1201-2,True
57030908216876,214-1,True
57030908311752,1201-1,True
57030908311752,1201-2,True
57030941548225,214-1,True
57030941640025,1201-1,True
57030941640025,1201-2,True
57030974875596,214-1,True
57030974968096,1201-1,True
57030974968096,1201-2,True
57031008202992,214-1,True
57031008296167,1201-1,True
57031008296167,1201-2,True
57031041530400,214-1,True
57031041624238,1201-1,True
57031041624238,1201-2,True
57031074857809,214-1,True
57031074952309,1201-1,True
57031074952309,1201-2,True
57031108188997,214-1,True
57031108280461,1201-1,True
57031108280461,1201-2,True
57031141546471,214-1,True
57031141640810,1201-1,True
57031141640810,1201-2,True
57031174888896,214-1,True
57031174969021,1201-1,True
57031174969021,1201-2,True
57031208205268,214-1,True
57031208297232,1201-1,True
57031208297232,1201-2,True
57031241532817,214-1,True
57031241625443,1201-1,True
57031241625443,1201-2,True
57031274860353,214-1,True
57031274953654,1201-1,True
57031274953654,1201-2,True
57031308187891,214-1,True
57031308281855,1201-1,True
57031308281855,1201-2,True
57031341548898,214-1,True
57031341642023,1201-1,True
57031341642023,1201-2,True
57031374876386,214-1,True
57031374970186,1201-1,True
57031374970186,1201-2,True
57031408203886,214-1,True
57031408298350,1201-1,True
57031408298350,1201-2,True
57031441535088,214-1,True
57031441626513,1201-1,True
57031441626513,1201-2,True
57031474862588,214-1,True
57031474954676,1201-1,True
57031474954676,1201-2,True
57031508190039,214-1,True
57031508282840,1201-1,True
57031508282840,1201-2,True
57031541551078,214-1,True
57031541643003,1201-1,True
57031541643003,1201-2,True
57031574878578,214-1,True
57031574971166,1201-1,True
57031574971166,1201-2,True
57031608206029,214-1,True
57031608299330,1201-1,True
57031608299330,1201-2,True
57031641533529,214-1,True
57031641627493,1201-1,True
57031641627493,1201-2,True
57031674872176,214-1,True
57031674955640,1201-1,True
57031674955640,1201-2,True
57031708192182,214-1,True
57031708283770,1201-1,True
57031708283770,1201-2,True
57031741549494,214-1,True
57031741643957,1201-1,True
57031741643957,1201-2,True
57031774882100,214-1,True
57031774971899,1201-1,True
57031774971899,1201-2,True
57031808209302,214-1,True
57031808299804,1201-1,True
57031808299804,1201-2,True
57031841537182,214-1,True
57031841628357,1201-1,True
57031841628357,1201-2,True
57031874864613,214-1,True
57031874956452,1201-1,True
57031874956452,1201-2,True
57031908192146,214-1,True
57031908284646,1201-1,True
57031908284646,1201-2,True
57031941519565,214-1,True
57031941612741,1201-1,True
57031941612741,1201-2,True
57031974880648,214-1,True
57031974972986,1201-1,True
57031974972986,1201-2,True
57032008208115,214-1,True
57032008301116,1201-1,True
57032008301116,1201-2,True
57032041539282,214-1,True
57032041629246,1201-1,True
57032041629246,1201-2,True
57032074860250,214-1,True
57032074957375,1201-1,True
57032074957375,1201-2,True
57032108241955,214-1,True
57032108333505,1201-1,True
57032108333505,1201-2,True
57032141564335,214-1,True
57032141661635,1201-1,True
57032141661635,1201-2,True
57032174911590,214-1,True
57032174989765,1201-1,True
57032174989765,1201-2,True
57032208221441,214-1,True
57032208317942,1201-1,True
57032208317942,1201-2,True
57032241554133,214-1,True
57032241646222,1201-1,True
57032241646222,1201-2,True
57032274881629,214-1,True
57032274974379,1201-1,True
57032274974379,1201-2,True
57032308209109,214-1,True
57032308302534,1201-1,True
57032308302534,1201-2,True
57032341570101,214-1,True
57032341662690,1201-1,True
57032341662690,1201-2,True
57032374898007,214-1,True
57032374990845,1201-1,True
57032374990845,1201-2,True
57032408225700,214-1,True
57032408319000,1201-1,True
57032408319000,1201-2,True
57032441547105,214-1,True
57032441647155,1201-1,True
57032441647155,1201-2,True
57032474882685,214-1,True
57032474975311,1201-1,True
57032474975311,1201-2,True
57032508211541,214-1,True
57032508303466,1201-1,True
57032508303466,1201-2,True
57032541542946,214-1,True
57032541631621,1201-1,True
57032541631621,1201-2,True
57032574868313,214-1,True
57032574959776,1201-1,True
57032574959776,1201-2,True
57032608230468,214-1,True
57032608319932,1201-1,True
57032608319932,1201-2,True
57032641556787,214-1,True
57032641648087,1201-1,True
57032641648087,1201-2,True
57032674931068,214-1,True
57032674976243,1201-1,True
57032674976243,1201-2,True
57032708215042,214-1,True
57032708304380,1201-1,True
57032708304380,1201-2,True
57032741542484,214-1,True
57032741632484,1201-1,True
57032741632484,1201-2,True
57032774873729,214-1,True
57032774960693,1201-1,True
57032774960693,1201-2,True
57032808194413,214-1,True
57032808288876,1201-1,True
57032808288876,1201-2,True
57032841525981,214-1,True
57032841616981,1201-1,True
57032841616981,1201-2,True
57032874883455,214-1,True
57032874977081,1201-1,True
57032874977081,1201-2,True
57032908206312,214-1,True
57032908305111,1201-1,True
57032908305111,1201-2,True
57032941540317,214-1,True
57032941633069,1201-1,True
57032941633069,1201-2,True
57032974864723,214-1,True
57032974961437,1201-1,True
57032974961437,1201-2,True
57033008202235,214-1,True
57033008289409,1201-1,True
57033008289409,1201-2,True
57033041528415,214-1,True
57033041617255,1201-1,True
57033041617255,1201-2,True
57033074876465,214-1,True
57033074977965,1201-1,True
57033074977965,1201-2,True
57033108215022,214-1,True
57033108306023,1201-1,True
57033108306023,1201-2,True
57033141542589,214-1,True
57033141634264,1201-1,True
57033141634264,1201-2,True
57033174870167,214-1,True
57033174962506,1201-1,True
57033174962506,1201-2,True
57033208197729,214-1,True
57033208290730,1201-1,True
57033208290730,1201-2,True
57033241525225,214-1,True
57033241618901,1201-1,True
57033241618901,1201-2,True
57033274885821,214-1,True
57033274979071,1201-1,True
57033274979071,1201-2,True
57033308205649,214-1,True
57033308307237,1201-1,True
57033308307237,1201-2,True
57033341541712,214-1,True
57033341635388,1201-1,True
57033341635388,1201-2,True
57033374902538,214-1,True
57033374995539,1201-1,True
57033374995539,1201-2,True
57033408224889,214-1,True
57033408323690,1201-1,True
57033408323690,1201-2,True
57033441558415,214-1,True
57033441651840,1201-1,True
57033441651840,1201-2,True
57033474884528,214-1,True
57033474979991,1201-1,True
57033474979991,1201-2,True
57033508214341,214-1,True
57033508308142,1201-1,True
57033508308142,1201-2,True
57033541536704,214-1,True
57033541636293,1201-1,True
57033541636293,1201-2,True
57033574865355,214-1,True
57033574964443,1201-1,True
57033574964443,1201-2,True
57033608198919,214-1,True
57033608292594,1201-1,True
57033608292594,1201-2,True
57033641525037,214-1,True
57033641620750,1201-1,True
57033641620750,1201-2,True
57033674856273,214-1,True
57033674948949,1201-1,True
57033674948949,1201-2,True
57033708217353,214-1,True
57033708309192,1201-1,True
57033708309192,1201-2,True
57033741544808,214-1,True
57033741637308,1201-1,True
57033741637308,1201-2,True
57033774872250,214-1,True
57033774965425,1201-1,True
57033774965425,1201-2,True
57033808199710,214-1,True
57033808293549,1201-1,True
57033808293549,1201-2,True
57033841529317,214-1,True
57033841621693,1201-1,True
57033841621693,1201-2,True
57033874854209,214-1,True
57033874949834,1201-1,True
57033874949834,1201-2,True
57033908211476,214-1,True
57033908309976,1201-1,True
57033908309976,1201-2,True
57033941542677,214-1,True
57033941638141,1201-1,True
57033941638141,1201-2,True
57033974870227,214-1,True
57033974966352,1201-1,True
57033974966352,1201-2,True
57034008198796,214-1,True
57034008294471,1201-1,True
57034008294471,1201-2,True
57034041523653,214-1,True
57034041622529,1201-1,True
57034041622529,1201-2,True
57034074885790,214-1,True
57034074950665,1201-1,True
57034074950665,1201-2,True
57034108216785,214-1,True
57034108278836,1201-1,True
57034108278836,1201-2,True
57034141545297,214-1,True
57034141638845,1201-1,True
57034141638845,1201-2,True
57034174872205,214-1,True
57034174966419,1201-1,True
57034174966419,1201-2,True
57034208239535,214-1,True
57034208294836,1201-1,True
57034208294836,1201-2,True
57034241524951,214-1,True
57034241623252,1201-1,True
57034241623252,1201-2,True
57034274852651,214-1,True
57034274951652,1201-1,True
57034274951652,1201-2,True
57034308180252,214-1,True
57034308279927,1201-1,True
57034308279927,1201-2,True
57034341541165,214-1,True
57034341640004,1201-1,True
57034341640004,1201-2,True
57034374868637,214-1,True
57034374968137,1201-1,True
57034374968137,1201-2,True
57034408199845,214-1,True
57034408296270,1201-1,True
57034408296270,1201-2,True
57034441524528,214-1,True
57034441624404,1201-1,True
57034441624404,1201-2,True
57034474865699,214-1,True
57034474952537,1201-1,True
57034474952537,1201-2,True
57034508183170,214-1,True
57034508280671,1201-1,True
57034508280671,1201-2,True
57034541567466,214-1,True
57034541656804,1201-1,True
57034541656804,1201-2,True
57034574891187,214-1,True
57034574984937,1201-1,True
57034574984937,1201-2,True
57034608216166,214-1,True
57034608313130,1201-1,True
57034608313130,1201-2,True
57034641539855,214-1,True
57034641641444,1201-1,True
57034641641444,1201-2,True
57034674882251,214-1,True
57034674969590,1201-1,True
57034674969590,1201-2,True
57034708207147,214-1,True
57034708297736,1201-1,True
57034708297736,1201-2,True
57034741538171,214-1,True
57034741625922,1201-1,True
57034741625922,1201-2,True
57034774866912,214-1,True
57034774954162,1201-1,True
57034774954162,1201-2,True
57034808187995,214-1,True
57034808282208,1201-1,True
57034808282208,1201-2,True
57034841548758,214-1,True
57034841642309,1201-1,True
57034841642309,1201-2,True
57034874873662,214-1,True
57034874970463,1201-1,True
57034874970463,1201-2,True
57034908209778,214-1,True
57034908298617,1201-1,True
57034908298617,1201-2,True
57034941539578,214-1,True
57034941626753,1201-1,True
57034941626753,1201-2,True
57034974867004,214-1,True
57034974954843,1201-1,True
57034974954843,1201-2,True
57035008194467,214-1,True
57035008282967,1201-1,True
57035008282967,1201-2,True
57035041555478,214-1,True
57035041643154,1201-1,True
57035041643154,1201-2,True
57035074883030,214-1,True
57035074971368,1201-1,True
57035074971368,1201-2,True
57035108210492,214-1,True
57035108299492,1201-1,True
57035108299492,1201-2,True
57035141537883,214-1,True
57035141627597,1201-1,True
57035141627597,1201-2,True
57035174869271,214-1,True
57035174955896,1201-1,True
57035174955896,1201-2,True
57035208196751,214-1,True
57035208284052,1201-1,True
57035208284052,1201-2,True
57035241557787,214-1,True
57035241612250,1201-1,True
57035241612250,1201-2,True
57035274884992,214-1,True
57035274972115,1201-1,True
57035274972115,1201-2,True
57035308211885,214-1,True
57035308299724,1201-1,True
57035308299724,1201-2,True
57035341539471,214-1,True
57035341627971,1201-1,True
57035341627971,1201-2,True
57035374867043,214-1,True
57035374956218,1201-1,True
57035374956218,1201-2,True
57035408194627,214-1,True
57035408284466,1201-1,True
57035408284466,1201-2,True
57035441525912,214-1,True
57035441612713,1201-1,True
57035441612713,1201-2,True
57035474853496,214-1,True
57035474940960,1201-1,True
57035474940960,1201-2,True
57035508181082,214-1,True
57035508269207,1201-1,True
57035508269207,1201-2,True
57035541552366,214-1,True
57035541629455,1201-1,True
57035541629455,1201-2,True
57035574883621,214-1,True
57035574957671,1201-1,True
57035574957671,1201-2,True
57035608208776,214-1,True
57035608285827,1201-1,True
57035608285827,1201-2,True
57035641540053,214-1,True
57035641614054,1201-1,True
57035641614054,1201-2,True
57035674867523,214-1,True
57035674974198,1201-1,True
57035674974198,1201-2,True
57035708196827,214-1,True
57035708302377,1201-1,True
57035708302377,1201-2,True
57035741552756,214-1,True
57035741630556,1201-1,True
57035741630556,1201-2,True
57035774880267,214-1,True
57035774958730,1201-1,True
57035774958730,1201-2,True
57035808218879,214-1,True
57035808286842,1201-1,True
57035808286842,1201-2,True
57035841536674,214-1,True
57035841614888,1201-1,True
57035841614888,1201-2,True
