stream_id,object_uid,timestamp[ns],x_min[pixel],x_max[pixel],y_min[pixel],y_max[pixel],visibility_ratio[%]
1201-1,111305855142671,57086908289323,367.0,428.0,71.0,143.0,1.0
1201-1,117658302265452,57086908289323,374.0,424.0,196.0,239.0,1.0
1201-1,163340972252026,57086908289323,318.0,385.0,158.0,213.0,1.0
1201-1,232501673989606,57086908289323,324.0,372.0,35.0,71.0,1.0
1201-1,265826671143948,57086908289323,,,,,0.0
1201-1,37787722328019,57086908289323,434.0,546.0,-13.0,239.0,0.97995635194119
1201-1,111305855142671,57086941617504,370.0,431.0,74.0,146.0,1.0
1201-1,117658302265452,57086941617504,378.0,428.0,198.0,242.0,1.0
1201-1,163340972252026,57086941617504,322.0,389.0,161.0,216.0,1.0
1201-1,232501673989606,57086941617504,327.0,375.0,39.0,75.0,1.0
1201-1,265826671143948,57086941617504,,,,,0.0
1201-1,37787722328019,57086941617504,437.0,550.0,-11.0,241.0,0.9855464701140159
1201-1,111305855142671,57086974945621,373.0,434.0,77.0,150.0,1.0
1201-1,117658302265452,57086974945621,382.0,432.0,201.0,245.0,1.0
1201-1,163340972252026,57086974945621,326.0,392.0,165.0,219.0,1.0
1201-1,232501673989606,57086974945621,330.0,378.0,42.0,78.0,1.0
1201-1,265826671143948,57086974945621,,,,,0.0
1201-1,37787722328019,57086974945621,439.0,553.0,-9.0,244.0,0.9898763301696865
1201-1,111305855142671,57087008305502,376.0,436.0,80.0,153.0,1.0
1201-1,117658302265452,57087008305502,385.0,435.0,204.0,248.0,1.0
1201-1,163340972252026,57087008305502,329.0,395.0,168.0,223.0,1.0
1201-1,232501673989606,57087008305502,331.0,379.0,45.0,81.0,1.0
1201-1,265826671143948,57087008305502,,,,,0.0
1201-1,37787722328019,57087008305502,440.0,556.0,-7.0,246.0,0.993105429474289
1201-1,111305855142671,57087041633095,377.0,436.0,82.0,155.0,1.0
1201-1,117658302265452,57087041633095,387.0,437.0,207.0,250.0,1.0
1201-1,163340972252026,57087041633095,330.0,396.0,172.0,226.0,1.0
1201-1,232501673989606,57087041633095,331.0,379.0,48.0,84.0,1.0
1201-1,265826671143948,57087041633095,418.0,463.0,-35.0,1.0,0.006279434850863423
1201-1,37787722328019,57087041633095,440.0,557.0,-6.0,248.0,0.9952367288378766
1201-1,111305855142671,57087074961544,377.0,436.0,84.0,158.0,1.0
1201-1,117658302265452,57087074961544,387.0,438.0,209.0,253.0,1.0
1201-1,163340972252026,57087074961544,331.0,397.0,174.0,229.0,1.0
1201-1,232501673989606,57087074961544,331.0,378.0,51.0,87.0,1.0
1201-1,265826671143948,57087074961544,419.0,464.0,-34.0,2.0,0.01687116564417178
1201-1,37787722328019,57087074961544,439.0,558.0,-5.0,249.0,0.9965102974828375
1201-1,111305855142671,57087108289994,376.0,435.0,86.0,159.0,1.0
1201-1,117658302265452,57087108289994,388.0,438.0,210.0,254.0,1.0
1201-1,163340972252026,57087108289994,331.0,397.0,176.0,231.0,1.0
1201-1,232501673989606,57087108289994,330.0,378.0,53.0,89.0,1.0
1201-1,265826671143948,57087108289994,420.0,466.0,-34.0,3.0,0.026138909634055265
1201-1,37787722328019,57087108289994,438.0,559.0,-4.0,249.0,0.9972588658557479
1201-1,111305855142671,57087141618363,376.0,435.0,86.0,159.0,1.0
1201-1,117658302265452,57087141618363,388.0,439.0,210.0,254.0,1.0
1201-1,163340972252026,57087141618363,331.0,397.0,176.0,231.0,1.0
1201-1,232501673989606,57087141618363,329.0,377.0,53.0,89.0,1.0
1201-1,265826671143948,57087141618363,421.0,466.0,-36.0,2.0,0.015659955257270694
1201-1,37787722328019,57087141618363,438.0,559.0,-5.0,249.0,0.9967543559959002
1201-1,111305855142671,57087174946555,376.0,435.0,83.0,156.0,1.0
1201-1,117658302265452,57087174946555,387.0,438.0,207.0,251.0,1.0
1201-1,163340972252026,57087174946555,331.0,397.0,173.0,228.0,1.0
1201-1,232501673989606,57087174946555,329.0,377.0,50.0,86.0,1.0
1201-1,265826671143948,57087174946555,,,,,0.0
1201-1,37787722328019,57087174946555,437.0,558.0,-7.0,246.0,0.993388806565599
1201-1,111305855142671,57087208306896,375.0,434.0,76.0,150.0,1.0
1201-1,117658302265452,57087208306896,387.0,437.0,201.0,245.0,1.0
1201-1,163340972252026,57087208306896,330.0,396.0,167.0,221.0,1.0
1201-1,232501673989606,57087208306896,328.0,376.0,43.0,79.0,1.0
1201-1,265826671143948,57087208306896,,,,,0.0
1201-1,37787722328019,57087208306896,438.0,557.0,-12.0,241.0,0.9837834751327585
1201-1,111305855142671,57087241635029,375.0,435.0,68.0,142.0,1.0
1201-1,117658302265452,57087241635029,386.0,436.0,192.0,236.0,1.0
1201-1,163340972252026,57087241635029,329.0,395.0,158.0,213.0,1.0
1201-1,232501673989606,57087241635029,328.0,376.0,34.0,71.0,1.0
1201-1,265826671143948,57087241635029,,,,,0.0
1201-1,37787722328019,57087241635029,438.0,556.0,-18.0,235.0,0.9655548538951719
1201-1,111305855142671,57087274963162,374.0,435.0,60.0,133.0,1.0
1201-1,117658302265452,57087274963162,384.0,434.0,184.0,227.0,1.0
1201-1,163340972252026,57087274963162,328.0,394.0,149.0,203.0,1.0
1201-1,232501673989606,57087274963162,328.0,376.0,25.0,62.0,1.0
1201-1,265826671143948,57087274963162,,,,,0.0
1201-1,37787722328019,57087274963162,439.0,554.0,-24.0,228.0,0.9410538506079907
1201-1,111305855142671,57087308291355,373.0,434.0,52.0,125.0,1.0
1201-1,117658302265452,57087308291355,383.0,433.0,176.0,219.0,1.0
1201-1,163340972252026,57087308291355,326.0,393.0,141.0,195.0,1.0
1201-1,232501673989606,57087308291355,327.0,376.0,17.0,53.0,1.0
1201-1,265826671143948,57087308291355,,,,,0.0
1201-1,37787722328019,57087308291355,439.0,552.0,-29.0,222.0,0.9165694962686567
1201-1,111305855142671,57087341619669,371.0,433.0,45.0,118.0,1.0
1201-1,117658302265452,57087341619669,380.0,430.0,169.0,212.0,1.0
1201-1,163340972252026,57087341619669,324.0,391.0,133.0,187.0,1.0
1201-1,232501673989606,57087341619669,326.0,375.0,10.0,46.0,1.0
1201-1,265826671143948,57087341619669,,,,,0.0
1201-1,37787722328019,57087341619669,439.0,550.0,-34.0,216.0,0.8950425344675857
1201-1,111305855142671,57087374947818,369.0,432.0,39.0,112.0,1.0
1201-1,117658302265452,57087374947818,378.0,427.0,163.0,206.0,1.0
1201-1,163340972252026,57087374947818,322.0,388.0,127.0,181.0,1.0
1201-1,232501673989606,57087374947818,324.0,374.0,4.0,40.0,1.0
1201-1,265826671143948,57087374947818,,,,,0.0
1201-1,37787722328019,57087374947818,438.0,548.0,-37.0,211.0,0.8760603204524033
1201-1,111305855142671,57087408307976,367.0,431.0,33.0,106.0,1.0
1201-1,117658302265452,57087408307976,375.0,425.0,158.0,200.0,1.0
1201-1,163340972252026,57087408307976,319.0,386.0,121.0,175.0,1.0
1201-1,232501673989606,57087408307976,323.0,373.0,-2.0,34.0,0.9746223564954682
1201-1,265826671143948,57087408307976,,,,,0.0
1201-1,37787722328019,57087408307976,437.0,546.0,-41.0,206.0,0.8585804771207008
1201-1,111305855142671,57087441636135,366.0,430.0,28.0,101.0,1.0
1201-1,117658302265452,57087441636135,373.0,423.0,153.0,195.0,1.0
1201-1,163340972252026,57087441636135,318.0,385.0,115.0,169.0,1.0
1201-1,232501673989606,57087441636135,322.0,372.0,-8.0,28.0,0.8378216636744464
1201-1,265826671143948,57087441636135,,,,,0.0
1201-1,37787722328019,57087441636135,437.0,544.0,-44.0,203.0,0.8435697722813484
1201-1,111305855142671,57087474964293,366.0,431.0,23.0,97.0,1.0
1201-1,117658302265452,57087474964293,372.0,422.0,148.0,190.0,1.0
1201-1,163340972252026,57087474964293,317.0,384.0,110.0,164.0,1.0
1201-1,232501673989606,57087474964293,323.0,373.0,-13.0,23.0,0.6927674835624626
1201-1,265826671143948,57087474964293,,,,,0.0
1201-1,37787722328019,57087474964293,438.0,544.0,-46.0,199.0,0.8306369768969016
1201-1,111305855142671,57087508292451,367.0,432.0,19.0,92.0,1.0
1201-1,117658302265452,57087508292451,372.0,422.0,144.0,185.0,1.0
1201-1,163340972252026,57087508292451,317.0,384.0,105.0,159.0,1.0
1201-1,232501673989606,57087508292451,324.0,374.0,-18.0,19.0,0.5500899820035993
1201-1,265826671143948,57087508292451,,,,,0.0
1201-1,37787722328019,57087508292451,440.0,544.0,-48.0,196.0,0.8201809575169273
1201-1,111305855142671,57087541620610,367.0,433.0,16.0,89.0,1.0
1201-1,117658302265452,57087541620610,372.0,421.0,141.0,182.0,1.0
1201-1,163340972252026,57087541620610,317.0,384.0,101.0,155.0,1.0
1201-1,232501673989606,57087541620610,324.0,375.0,-21.0,15.0,0.4456456456456456
1201-1,265826671143948,57087541620610,,,,,0.0
1201-1,37787722328019,57087541620610,441.0,544.0,-50.0,194.0,0.8122706766917294
1201-1,111305855142671,57087574948759,367.0,433.0,14.0,88.0,1.0
1201-1,117658302265452,57087574948759,372.0,421.0,139.0,180.0,1.0
1201-1,163340972252026,57087574948759,316.0,384.0,100.0,153.0,1.0
1201-1,232501673989606,57087574948759,325.0,376.0,-23.0,14.0,0.39579579579579577
1201-1,265826671143948,57087574948759,,,,,0.0
1201-1,37787722328019,57087574948759,441.0,544.0,-51.0,193.0,0.8080357142857143
1201-1,111305855142671,57087608308908,367.0,433.0,14.0,87.0,1.0
1201-1,117658302265452,57087608308908,372.0,421.0,139.0,180.0,1.0
1201-1,163340972252026,57087608308908,317.0,384.0,99.0,153.0,1.0
1201-1,232501673989606,57087608308908,325.0,376.0,-23.0,14.0,0.3918269230769231
1201-1,265826671143948,57087608308908,,,,,0.0
1201-1,37787722328019,57087608308908,442.0,544.0,-51.0,193.0,0.8086636056065732
1201-1,111305855142671,57087641637141,368.0,434.0,15.0,88.0,1.0
1201-1,117658302265452,57087641637141,373.0,422.0,140.0,181.0,1.0
1201-1,163340972252026,57087641637141,318.0,385.0,100.0,154.0,1.0
1201-1,232501673989606,57087641637141,326.0,377.0,-22.0,14.0,0.42063971031985514
1201-1,265826671143948,57087641637141,,,,,0.0
1201-1,37787722328019,57087641637141,442.0,544.0,-50.0,194.0,0.8117197915404193
1201-1,111305855142671,57087674965374,370.0,435.0,16.0,89.0,1.0
1201-1,117658302265452,57087674965374,375.0,424.0,141.0,181.0,1.0
1201-1,163340972252026,57087674965374,320.0,387.0,101.0,154.0,1.0
1201-1,232501673989606,57087674965374,328.0,378.0,-21.0,15.0,0.44390539721043054
1201-1,265826671143948,57087674965374,,,,,0.0
1201-1,37787722328019,57087674965374,444.0,546.0,-49.0,194.0,0.8148395721925134
1201-1,111305855142671,57087708293591,373.0,438.0,16.0,89.0,1.0
1201-1,117658302265452,57087708293591,377.0,426.0,140.0,181.0,1.0
1201-1,163340972252026,57087708293591,322.0,389.0,100.0,154.0,1.0
1201-1,232501673989606,57087708293591,330.0,381.0,-21.0,15.0,0.43912780133252577
1201-1,265826671143948,57087708293591,,,,,0.0
1201-1,37787722328019,57087708293591,446.0,548.0,-49.0,195.0,0.8162554958475818
1201-1,111305855142671,57087741621758,376.0,441.0,15.0,88.0,1.0
1201-1,117658302265452,57087741621758,380.0,429.0,139.0,180.0,1.0
1201-1,163340972252026,57087741621758,325.0,392.0,99.0,152.0,1.0
1201-1,232501673989606,57087741621758,334.0,384.0,-22.0,14.0,0.4078144078144078
1201-1,265826671143948,57087741621758,,,,,0.0
1201-1,37787722328019,57087741621758,449.0,550.0,-48.0,194.0,0.8163504189255791
1201-1,111305855142671,57087774981924,379.0,445.0,13.0,86.0,1.0
1201-1,117658302265452,57087774981924,383.0,431.0,137.0,178.0,1.0
1201-1,163340972252026,57087774981924,328.0,395.0,97.0,150.0,1.0
1201-1,232501673989606,57087774981924,338.0,388.0,-25.0,12.0,0.34457388105456777
1201-1,265826671143948,57087774981924,,,,,0.0
1201-1,37787722328019,57087774981924,453.0,553.0,-48.0,194.0,0.8160377358490566
1201-1,111305855142671,57087808310101,384.0,450.0,10.0,84.0,1.0
1201-1,117658302265452,57087808310101,386.0,434.0,134.0,175.0,1.0
1201-1,163340972252026,57087808310101,331.0,399.0,93.0,146.0,1.0
1201-1,232501673989606,57087808310101,343.0,394.0,-28.0,9.0,0.24692874692874692
1201-1,265826671143948,57087808310101,,,,,0.0
1201-1,37787722328019,57087808310101,459.0,556.0,-48.0,193.0,0.8151292209017167
1201-1,111305855142671,57087841638266,388.0,456.0,7.0,80.0,1.0
1201-1,117658302265452,57087841638266,388.0,437.0,131.0,172.0,1.0
1201-1,163340972252026,57087841638266,335.0,402.0,88.0,141.0,1.0
1201-1,232501673989606,57087841638266,349.0,400.0,-32.0,6.0,0.13271028037383178
1201-1,265826671143948,57087841638266,,,,,0.0
1201-1,37787722328019,57087841638266,465.0,559.0,-47.0,193.0,0.8161205850418344
1201-1,111305855142671,57087874966367,394.0,463.0,4.0,78.0,1.0
1201-1,117658302265452,57087874966367,392.0,440.0,127.0,168.0,1.0
1201-1,163340972252026,57087874966367,339.0,406.0,83.0,135.0,1.0
1201-1,232501673989606,57087874966367,357.0,408.0,-36.0,2.0,0.030094043887147336
1201-1,265826671143948,57087874966367,,,,,0.0
1201-1,37787722328019,57087874966367,474.0,563.0,-45.0,193.0,0.8219524860443983
1201-1,111305855142671,57087908294630,402.0,471.0,2.0,75.0,1.0
1201-1,117658302265452,57087908294630,396.0,444.0,123.0,166.0,1.0
1201-1,163340972252026,57087908294630,344.0,412.0,77.0,130.0,0.9995378927911276
1201-1,232501673989606,57087908294630,,,,,0.0
1201-1,265826671143948,57087908294630,,,,,0.0
1201-1,37787722328019,57087908294630,484.0,570.0,-43.0,194.0,0.8280828674778035
1201-1,111305855142671,57087941622781,410.0,482.0,0.0,74.0,1.0
1201-1,117658302265452,57087941622781,401.0,450.0,119.0,164.0,1.0
1201-1,163340972252026,57087941622781,351.0,419.0,72.0,124.0,0.9986143187066975
1201-1,232501673989606,57087941622781,,,,,0.0
1201-1,265826671143948,57087941622781,,,,,0.0
1201-1,37787722328019,57087941622781,495.0,577.0,-40.0,197.0,0.8329652680184702
1201-1,111305855142671,57087974951011,420.0,492.0,-1.0,73.0,0.9983108108108109
1201-1,117658302265452,57087974951011,407.0,455.0,116.0,162.0,1.0
1201-1,163340972252026,57087974951011,357.0,426.0,67.0,119.0,0.9967948717948718
1201-1,232501673989606,57087974951011,,,,,0.0
1201-1,265826671143948,57087974951011,,,,,0.0
1201-1,37787722328019,57087974951011,505.0,585.0,-36.0,200.0,0.8337190307650423
1201-1,111305855142671,57088008279158,428.0,503.0,-2.0,72.0,0.994077834179357
1201-1,117658302265452,57088008279158,411.0,460.0,113.0,159.0,1.0
1201-1,163340972252026,57088008279158,363.0,432.0,62.0,114.0,0.9963652885052249
1201-1,232501673989606,57088008279158,,,,,0.0
1201-1,265826671143948,57088008279158,,,,,0.0
1201-1,37787722328019,57088008279158,509.0,593.0,-32.0,203.0,0.8278944086468509
1201-1,111305855142671,57088041638970,434.0,510.0,-3.0,70.0,0.9880647911338448
1201-1,117658302265452,57088041638970,413.0,462.0,109.0,157.0,1.0
1201-1,163340972252026,57088041638970,366.0,436.0,57.0,111.0,0.9932644813650651
1201-1,232501673989606,57088041638970,,,,,0.0
1201-1,265826671143948,57088041638970,,,,,0.0
1201-1,37787722328019,57088041638970,511.0,597.0,-30.0,205.0,0.8200168208578638
1201-1,111305855142671,57088074966462,438.0,514.0,-4.0,68.0,0.9811482433590403
1201-1,117658302265452,57088074966462,414.0,463.0,105.0,154.0,1.0
1201-1,163340972252026,57088074966462,368.0,438.0,52.0,108.0,0.9897091722595078
1201-1,232501673989606,57088074966462,,,,,0.0
1201-1,265826671143948,57088074966462,,,,,0.0
1201-1,37787722328019,57088074966462,510.0,600.0,-27.0,205.0,0.8155133295519001
1201-1,111305855142671,57088108295000,440.0,517.0,-5.0,67.0,0.9750215331610681
1201-1,117658302265452,57088108295000,414.0,463.0,102.0,152.0,1.0
1201-1,163340972252026,57088108295000,368.0,439.0,48.0,105.0,0.9874944171505137
1201-1,232501673989606,57088108295000,,,,,0.0
1201-1,265826671143948,57088108295000,,,,,0.0
1201-1,37787722328019,57088108295000,510.0,602.0,-25.0,205.0,0.8131248214795772
1201-1,111305855142671,57088141623537,442.0,520.0,-5.0,66.0,0.9731136166522116
1201-1,117658302265452,57088141623537,413.0,463.0,100.0,150.0,1.0
1201-1,163340972252026,57088141623537,369.0,439.0,46.0,103.0,0.9861607142857143
1201-1,232501673989606,57088141623537,,,,,0.0
1201-1,265826671143948,57088141623537,,,,,0.0
1201-1,37787722328019,57088141623537,509.0,604.0,-23.0,205.0,0.8060415625223166
1201-1,111305855142671,57088174952030,445.0,523.0,-5.0,66.0,0.9723899913718723
1201-1,117658302265452,57088174952030,414.0,464.0,98.0,148.0,1.0
1201-1,163340972252026,57088174952030,371.0,441.0,43.0,102.0,0.9826820603907638
1201-1,232501673989606,57088174952030,,,,,0.0
1201-1,265826671143948,57088174952030,,,,,0.0
1201-1,37787722328019,57088174952030,509.0,606.0,-21.0,206.0,0.7997413235611123
1201-1,111305855142671,57088208280351,448.0,527.0,-5.0,65.0,0.9730434782608696
1201-1,117658302265452,57088208280351,416.0,466.0,96.0,147.0,1.0
1201-1,163340972252026,57088208280351,374.0,444.0,41.0,100.0,0.9812416257257704
1201-1,232501673989606,57088208280351,,,,,0.0
1201-1,265826671143948,57088208280351,,,,,0.0
1201-1,37787722328019,57088208280351,511.0,609.0,-19.0,206.0,0.788475459678587
1201-1,111305855142671,57088241640541,452.0,531.0,-5.0,64.0,0.9686411149825784
1201-1,117658302265452,57088241640541,419.0,468.0,94.0,145.0,1.0
1201-1,163340972252026,57088241640541,377.0,447.0,38.0,98.0,0.9776686020544886
1201-1,232501673989606,57088241640541,,,,,0.0
1201-1,265826671143948,57088241640541,,,,,0.0
1201-1,37787722328019,57088241640541,512.0,613.0,-18.0,206.0,0.7732498908455828
1201-1,111305855142671,57088274968674,457.0,535.0,-5.0,63.0,0.9649122807017544
1201-1,117658302265452,57088274968674,422.0,471.0,91.0,142.0,1.0
1201-1,163340972252026,57088274968674,380.0,451.0,35.0,96.0,0.975609756097561
1201-1,232501673989606,57088274968674,,,,,0.0
1201-1,265826671143948,57088274968674,,,,,0.0
1201-1,37787722328019,57088274968674,515.0,616.0,-20.0,205.0,0.7552190532196412
1201-1,111305855142671,57088308296807,462.0,540.0,-6.0,62.0,0.9568345323741008
1201-1,117658302265452,57088308296807,425.0,475.0,88.0,140.0,1.0
1201-1,163340972252026,57088308296807,384.0,455.0,32.0,94.0,0.9734630694383016
1201-1,232501673989606,57088308296807,,,,,0.0
1201-1,265826671143948,57088308296807,,,,,0.0
1201-1,37787722328019,57088308296807,518.0,619.0,-20.0,205.0,0.7319854847071021
1201-1,111305855142671,57088341624947,467.0,545.0,-6.0,61.0,0.9329159212880143
1201-1,117658302265452,57088341624947,429.0,479.0,87.0,138.0,1.0
1201-1,163340972252026,57088341624947,389.0,460.0,30.0,92.0,0.9717064544650752
1201-1,232501673989606,57088341624947,,,,,0.0
1201-1,265826671143948,57088341624947,,,,,0.0
1201-1,37787722328019,57088341624947,522.0,623.0,-18.0,205.0,0.7090475480697571
1201-1,111305855142671,57088374953113,472.0,550.0,-5.0,61.0,0.9237749546279492
1201-1,117658302265452,57088374953113,433.0,483.0,86.0,138.0,1.0
1201-1,163340972252026,57088374953113,393.0,464.0,29.0,92.0,0.9677704194260486
1201-1,232501673989606,57088374953113,,,,,0.0
1201-1,265826671143948,57088374953113,,,,,0.0
1201-1,37787722328019,57088374953113,525.0,627.0,-16.0,206.0,0.6891932345457267
1201-1,111305855142671,57088408281304,477.0,554.0,-4.0,62.0,0.9520295202952029
1201-1,117658302265452,57088408281304,437.0,487.0,85.0,138.0,1.0
1201-1,163340972252026,57088408281304,397.0,469.0,28.0,91.0,0.9673289183222958
1201-1,232501673989606,57088408281304,,,,,0.0
1201-1,265826671143948,57088408281304,,,,,0.0
1201-1,37787722328019,57088408281304,529.0,630.0,-14.0,207.0,0.6741216471477144
1201-1,111305855142671,57088441609495,480.0,558.0,-3.0,62.0,0.9337016574585635
1201-1,117658302265452,57088441609495,440.0,489.0,85.0,137.0,1.0
1201-1,163340972252026,57088441609495,401.0,472.0,27.0,91.0,0.9638607315998237
1201-1,232501673989606,57088441609495,,,,,0.0
1201-1,265826671143948,57088441609495,,,,,0.0
1201-1,37787722328019,57088441609495,531.0,633.0,-12.0,208.0,0.6606777348191949
1201-1,111305855142671,57088474937687,483.0,561.0,-3.0,62.0,0.9063670411985019
1201-1,117658302265452,57088474937687,442.0,491.0,83.0,136.0,1.0
1201-1,163340972252026,57088474937687,403.0,474.0,26.0,90.0,0.961301671064204
1201-1,232501673989606,57088474937687,,,,,0.0
1201-1,265826671143948,57088474937687,,,,,0.0
1201-1,37787722328019,57088474937687,533.0,635.0,-10.0,208.0,0.6512624330527927
1201-1,111305855142671,57088508265878,487.0,564.0,-3.0,61.0,0.8842897460018815
1201-1,117658302265452,57088508265878,444.0,494.0,81.0,134.0,1.0
1201-1,163340972252026,57088508265878,406.0,478.0,24.0,88.0,0.958005249343832
1201-1,232501673989606,57088508265878,,,,,0.0
1201-1,265826671143948,57088508265878,,,,,0.0
1201-1,37787722328019,57088508265878,535.0,638.0,-8.0,208.0,0.6362232687408322
1201-1,111305855142671,57088541642069,492.0,569.0,-3.0,60.0,0.8850902184235517
1201-1,117658302265452,57088541642069,448.0,498.0,79.0,132.0,0.9873278236914601
1201-1,163340972252026,57088541642069,411.0,482.0,21.0,86.0,0.9558180227471567
1201-1,232501673989606,57088541642069,,,,,0.0
1201-1,265826671143948,57088541642069,,,,,0.0
1201-1,37787722328019,57088541642069,539.0,641.0,-7.0,208.0,0.6161118924832005
1201-1,111305855142671,57088574970261,497.0,573.0,-3.0,59.0,0.874757281553398
1201-1,117658302265452,57088574970261,452.0,502.0,77.0,130.0,0.9757842597688497
1201-1,163340972252026,57088574970261,415.0,487.0,18.0,84.0,0.9541484716157205
1201-1,232501673989606,57088574970261,,,,,0.0
1201-1,265826671143948,57088574970261,,,,,0.0
1201-1,37787722328019,57088574970261,543.0,645.0,-4.0,208.0,0.5970362152310009
1201-1,111305855142671,57088608298452,502.0,578.0,-2.0,59.0,0.8871595330739299
1201-1,117658302265452,57088608298452,456.0,507.0,75.0,129.0,0.9666301969365426
1201-1,163340972252026,57088608298452,420.0,491.0,17.0,83.0,0.9504993486756405
1201-1,232501673989606,57088608298452,,,,,0.0
1201-1,265826671143948,57088608298452,,,,,0.0
1201-1,37787722328019,57088608298452,547.0,648.0,-2.0,208.0,0.5789134289859745
1201-1,111305855142671,57088641626678,507.0,582.0,-1.0,59.0,0.8938492063492064
1201-1,117658302265452,57088641626678,460.0,511.0,74.0,129.0,0.9674090168386746
1201-1,163340972252026,57088641626678,424.0,495.0,15.0,82.0,0.9501733102253033
1201-1,232501673989606,57088641626678,,,,,0.0
1201-1,265826671143948,57088641626678,,,,,0.0
1201-1,37787722328019,57088641626678,550.0,651.0,1.0,209.0,0.5645372645372645
1201-1,111305855142671,57088674954952,510.0,586.0,0.0,60.0,0.8924302788844622
1201-1,117658302265452,57088674954952,463.0,514.0,74.0,129.0,0.9676025917926566
1201-1,163340972252026,57088674954952,427.0,499.0,15.0,82.0,0.9475719810915342
1201-1,232501673989606,57088674954952,,,,,0.0
1201-1,265826671143948,57088674954952,,,,,0.0
1201-1,37787722328019,57088674954952,553.0,654.0,13.0,211.0,0.5708169207056003
1201-1,111305855142671,57088708283045,513.0,588.0,0.0,60.0,0.8829365079365079
1201-1,117658302265452,57088708283045,466.0,516.0,73.0,128.0,0.9661108122646584
1201-1,163340972252026,57088708283045,430.0,502.0,14.0,82.0,0.9456800684345594
1201-1,232501673989606,57088708283045,,,,,0.0
1201-1,265826671143948,57088708283045,,,,,0.0
1201-1,37787722328019,57088708283045,556.0,655.0,18.0,212.0,0.5714915373765868
1201-1,111305855142671,57088741643184,516.0,590.0,1.0,60.0,0.8815789473684211
1201-1,117658302265452,57088741643184,467.0,518.0,73.0,128.0,0.9678628816282807
1201-1,163340972252026,57088741643184,431.0,503.0,13.0,81.0,0.944777397260274
1201-1,232501673989606,57088741643184,,,,,0.0
1201-1,265826671143948,57088741643184,,,,,0.0
1201-1,37787722328019,57088741643184,558.0,656.0,19.0,212.0,0.564093452962601
1201-1,111305855142671,57088774971468,517.0,592.0,1.0,60.0,0.8735059760956175
1201-1,117658302265452,57088774971468,469.0,520.0,73.0,128.0,0.9648936170212766
1201-1,163340972252026,57088774971468,433.0,505.0,13.0,81.0,0.9462092333756883
1201-1,232501673989606,57088774971468,,,,,0.0
1201-1,265826671143948,57088774971468,,,,,0.0
1201-1,37787722328019,57088774971468,559.0,658.0,21.0,213.0,0.5569395017793594
1201-1,111305855142671,57088808299611,518.0,593.0,2.0,60.0,0.8754980079681275
1201-1,117658302265452,57088808299611,470.0,521.0,73.0,128.0,0.96
1201-1,163340972252026,57088808299611,434.0,506.0,13.0,81.0,0.9510135135135135
1201-1,232501673989606,57088808299611,,,,,0.0
1201-1,265826671143948,57088808299611,,,,,0.0
1201-1,37787722328019,57088808299611,560.0,659.0,23.0,214.0,0.5538640637592908
1201-1,111305855142671,57088841627647,519.0,594.0,3.0,61.0,0.873
1201-1,117658302265452,57088841627647,471.0,522.0,75.0,130.0,0.9579002079002079
1201-1,163340972252026,57088841627647,434.0,507.0,13.0,82.0,0.9576988155668359
1201-1,232501673989606,57088841627647,,,,,0.0
1201-1,265826671143948,57088841627647,,,,,0.0
1201-1,37787722328019,57088841627647,561.0,659.0,25.0,215.0,0.557542908762421
1201-1,111305855142671,57088874955940,520.0,595.0,4.0,62.0,0.8778778778778779
1201-1,117658302265452,57088874955940,472.0,523.0,77.0,133.0,0.9596733027054619
1201-1,163340972252026,57088874955940,435.0,507.0,13.0,82.0,0.9717537942664418
1201-1,232501673989606,57088874955940,,,,,0.0
1201-1,265826671143948,57088874955940,,,,,0.0
1201-1,37787722328019,57088874955940,561.0,660.0,26.0,216.0,0.5570403587443946
1201-1,111305855142671,57088908284142,520.0,596.0,5.0,63.0,0.8846153846153846
1201-1,117658302265452,57088908284142,472.0,524.0,79.0,137.0,0.963681592039801
1201-1,163340972252026,57088908284142,434.0,507.0,13.0,82.0,0.9853678929765887
1201-1,232501673989606,57088908284142,,,,,0.0
1201-1,265826671143948,57088908284142,,,,,0.0
1201-1,37787722328019,57088908284142,560.0,660.0,27.0,217.0,0.5619346171070309
1201-1,111305855142671,57088941612210,520.0,595.0,5.0,63.0,0.8796389167502506
1201-1,117658302265452,57088941612210,471.0,524.0,81.0,140.0,0.9656839052682455
1201-1,163340972252026,57088941612210,433.0,506.0,13.0,82.0,0.9962453066332916
1201-1,232501673989606,57088941612210,,,,,0.0
1201-1,265826671143948,57088941612210,,,,,0.0
1201-1,37787722328019,57088941612210,559.0,660.0,27.0,217.0,0.5667908461947844
1201-1,111305855142671,57088974972103,518.0,594.0,5.0,63.0,0.8878968253968255
1201-1,117658302265452,57088974972103,470.0,523.0,83.0,143.0,0.9680601221230625
1201-1,163340972252026,57088974972103,431.0,504.0,12.0,82.0,0.9987541528239202
1201-1,232501673989606,57088974972103,,,,,0.0
1201-1,265826671143948,57088974972103,,,,,0.0
1201-1,37787722328019,57088974972103,557.0,660.0,27.0,218.0,0.5724942952431105
1201-1,111305855142671,57089008299755,517.0,594.0,5.0,62.0,0.8983050847457628
1201-1,117658302265452,57089008299755,469.0,522.0,85.0,147.0,0.9670781893004116
1201-1,163340972252026,57089008299755,430.0,503.0,12.0,82.0,0.9979355904211396
1201-1,232501673989606,57089008299755,,,,,0.0
1201-1,265826671143948,57089008299755,,,,,0.0
